2025-01-21 14:24:35,658 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.094 cores, Memory: 457.0 MiB
2025-01-21 14:24:35,659 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.005 cores, Memory: 19.0 MiB
2025-01-21 14:24:35,659 - INFO - Pod: airflow-triggerer-0, CPU: 0.055 cores, Memory: 363.0 MiB
2025-01-21 14:24:35,659 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:24:40,736 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:24:40,736 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:24:40,737 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:24:40,737 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:24:40,737 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:24:40,738 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-r1gvkgsc, CPU: 0.289 cores, Memory: 322.0 MiB
2025-01-21 14:24:45,814 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:24:45,814 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:24:45,815 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:24:45,815 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:24:45,815 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:24:45,816 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-r1gvkgsc, CPU: 0.289 cores, Memory: 322.0 MiB
2025-01-21 14:24:50,893 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:24:50,893 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:24:50,894 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:24:50,894 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:24:50,894 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:24:50,895 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-r1gvkgsc, CPU: 0.289 cores, Memory: 322.0 MiB
2025-01-21 14:24:55,964 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:24:55,964 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:24:55,964 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:24:55,965 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:24:55,965 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:24:55,965 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-r1gvkgsc, CPU: 0.289 cores, Memory: 322.0 MiB
2025-01-21 14:25:01,060 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:25:01,061 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:25:01,061 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:01,061 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:25:01,061 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:25:01,062 - INFO - Pod: parquet-transform-dag-v1-transform-parquet-v2-r1gvkgsc, CPU: 0.289 cores, Memory: 322.0 MiB
2025-01-21 14:25:06,172 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:25:06,172 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:25:06,172 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:06,173 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:25:06,173 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:25:11,240 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:25:11,241 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:25:11,241 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:11,241 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:25:11,241 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:25:16,329 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:25:16,329 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:25:16,329 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:16,330 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:25:16,330 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:25:21,403 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:25:21,404 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:25:21,404 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:21,404 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:25:21,404 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:25:26,502 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:25:26,502 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:25:26,503 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:26,503 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:25:26,503 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:25:31,583 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:25:31,584 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:25:31,585 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:31,585 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:25:31,586 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:25:36,655 - INFO - Pod: airflow-postgresql-0, CPU: 0.019 cores, Memory: 80.0 MiB
2025-01-21 14:25:36,655 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.092 cores, Memory: 448.0 MiB
2025-01-21 14:25:36,660 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:36,662 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 351.0 MiB
2025-01-21 14:25:36,662 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:25:41,744 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:25:41,744 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:25:41,745 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:41,745 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:25:41,745 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:25:46,816 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:25:46,816 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:25:46,816 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:46,816 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:25:46,816 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:25:51,899 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:25:51,899 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:25:51,899 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:51,900 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:25:51,900 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:25:56,972 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:25:56,972 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:25:56,973 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:25:56,973 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:25:56,973 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:02,045 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:26:02,046 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:26:02,046 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:02,046 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:26:02,047 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:07,117 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:26:07,117 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:26:07,117 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:07,117 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:26:07,117 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:12,200 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:26:12,200 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:26:12,201 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:12,201 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:26:12,201 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:17,300 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:26:17,300 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:26:17,300 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:17,301 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:26:17,301 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:22,374 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:26:22,375 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:26:22,375 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:22,375 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:26:22,375 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:27,450 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:26:27,451 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:26:27,451 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:27,451 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:26:27,451 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:32,523 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:26:32,524 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.076 cores, Memory: 422.0 MiB
2025-01-21 14:26:32,525 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:32,526 - INFO - Pod: airflow-triggerer-0, CPU: 0.049 cores, Memory: 354.0 MiB
2025-01-21 14:26:32,526 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:37,594 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:26:37,594 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:26:37,594 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:37,594 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:26:37,594 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:42,665 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:26:42,666 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:26:42,666 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:42,666 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:26:42,667 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:47,737 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:26:47,738 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:26:47,739 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:47,739 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:26:47,739 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:52,823 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:26:52,824 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:26:52,824 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:52,824 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:26:52,824 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:26:57,899 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:26:57,899 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:26:57,899 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:26:57,900 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:26:57,900 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:27:02,993 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:27:02,993 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:27:02,996 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:27:02,996 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:27:02,996 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:27:08,072 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:27:08,072 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:27:08,073 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:27:08,073 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:27:08,074 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:27:13,149 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:27:13,149 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:27:13,150 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:27:13,150 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:27:13,150 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:27:18,215 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:27:18,215 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:27:18,215 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:27:18,215 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:27:18,216 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:27:23,288 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:27:23,288 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:27:23,288 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:27:23,288 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:27:23,289 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:27:28,375 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:27:28,375 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:27:28,375 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:27:28,375 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:27:28,375 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:27:33,446 - INFO - Pod: airflow-postgresql-0, CPU: 0.014 cores, Memory: 80.0 MiB
2025-01-21 14:27:33,446 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.07 cores, Memory: 431.0 MiB
2025-01-21 14:27:33,446 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 19.0 MiB
2025-01-21 14:27:33,446 - INFO - Pod: airflow-triggerer-0, CPU: 0.05 cores, Memory: 350.0 MiB
2025-01-21 14:27:33,446 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.003 cores, Memory: 1651.0 MiB
2025-01-21 14:27:38,529 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:27:38,529 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.073 cores, Memory: 433.0 MiB
2025-01-21 14:27:38,530 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 20.0 MiB
2025-01-21 14:27:38,530 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 353.0 MiB
2025-01-21 14:27:38,530 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:27:43,616 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:27:43,616 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.073 cores, Memory: 433.0 MiB
2025-01-21 14:27:43,616 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 20.0 MiB
2025-01-21 14:27:43,616 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 353.0 MiB
2025-01-21 14:27:43,616 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:27:48,687 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:27:48,687 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.073 cores, Memory: 433.0 MiB
2025-01-21 14:27:48,688 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 20.0 MiB
2025-01-21 14:27:48,688 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 353.0 MiB
2025-01-21 14:27:48,688 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:27:53,769 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:27:53,770 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.073 cores, Memory: 433.0 MiB
2025-01-21 14:27:53,771 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 20.0 MiB
2025-01-21 14:27:53,771 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 353.0 MiB
2025-01-21 14:27:53,771 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:27:58,877 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:27:58,877 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.073 cores, Memory: 433.0 MiB
2025-01-21 14:27:58,878 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 20.0 MiB
2025-01-21 14:27:58,878 - INFO - Pod: airflow-triggerer-0, CPU: 0.057 cores, Memory: 353.0 MiB
2025-01-21 14:27:58,879 - INFO - Pod: airflow-webserver-76897578b8-42m5q, CPU: 0.002 cores, Memory: 1651.0 MiB
2025-01-21 14:28:03,964 - INFO - Pod: airflow-postgresql-0, CPU: 0.016 cores, Memory: 80.0 MiB
2025-01-21 14:28:03,964 - INFO - Pod: airflow-scheduler-6c87cc4999-cfc9b, CPU: 0.073 cores, Memory: 433.0 MiB
2025-01-21 14:28:03,964 - INFO - Pod: airflow-statsd-769b757665-j79v7, CPU: 0.004 cores, Memory: 20.0 MiB
